customer_id,age,gender,income,credit_score,employment_type,debt_ratio,prediction,actual_outcome
CUST_000924,48,Female,52080,611,Full-time,0.13,1,1
CUST_000925,64,Male,29949,525,Self-employed,0.2,1,1
CUST_000926,22,Male,20000,722,Part-time,0.54,0,1
CUST_000927,32,Male,20000,620,Self-employed,0.62,0,0
CUST_000928,31,Female,41627,762,Full-time,0.44,1,1
CUST_000929,32,Female,67677,613,Full-time,0.26,1,1
CUST_000930,24,Female,23536,627,Full-time,0.68,0,0
CUST_000931,30,Female,128327,563,Unemployed,0.11,1,0
CUST_000932,36,Female,50780,671,Part-time,0.13,1,0
CUST_000933,56,Male,28504,729,Full-time,0.46,1,0
CUST_000934,18,Female,93141,670,Full-time,0.36,1,0
CUST_000935,38,Female,80176,771,Part-time,0.14,1,1
CUST_000936,51,Male,35927,640,Full-time,0.62,0,0
CUST_000937,32,Female,93117,568,Full-time,0.38,1,0
CUST_000938,58,Female,53974,616,Full-time,0.4,1,1
CUST_000939,54,Female,38380,731,Part-time,0.37,0,0
CUST_000940,45,Male,27052,639,Self-employed,0.3,1,0
CUST_000941,61,Female,87183,683,Full-time,0.4,1,1
CUST_000942,49,Male,61078,614,Full-time,0.14,1,0
CUST_000943,55,Female,63556,642,Part-time,0.14,1,1
CUST_000944,24,Female,46037,664,Full-time,0.31,1,1
CUST_000945,47,Male,26639,615,Full-time,0.43,0,0
CUST_000946,33,Male,64539,590,Unemployed,0.19,0,1
CUST_000947,23,Male,41802,667,Full-time,0.42,1,0
CUST_000948,38,Female,44384,726,Full-time,0.61,1,0
CUST_000949,46,Male,30884,506,Full-time,0.2,1,0
CUST_000950,34,Female,114444,534,Full-time,0.3,1,0
CUST_000951,47,Male,58517,564,Part-time,0.23,0,1
CUST_000952,56,Male,42439,638,Full-time,0.31,1,1
CUST_000953,36,Female,28316,730,Full-time,0.47,1,0
CUST_000954,37,Male,44107,491,Part-time,0.79,0,0
CUST_000955,43,Male,46653,505,Full-time,0.4,1,1
CUST_000956,42,Female,29783,589,Full-time,0.78,0,0
CUST_000957,55,Female,29933,776,Full-time,0.23,1,1
CUST_000958,18,Female,34810,733,Part-time,0.67,0,0
CUST_000959,47,Male,61005,641,Full-time,0.64,1,1
CUST_000960,34,Male,93782,517,Full-time,0.56,1,0
CUST_000961,30,Male,108862,753,Full-time,0.28,1,1
CUST_000962,67,Female,26624,579,Full-time,0.32,1,1
CUST_000963,42,Female,68531,780,Full-time,0.02,1,1
CUST_000964,36,Male,53838,569,Part-time,0.17,0,1
CUST_000965,64,Female,22672,705,Unemployed,0.54,0,0
CUST_000966,47,Female,68773,599,Full-time,0.29,1,0
CUST_000967,37,Female,117345,520,Part-time,0.53,1,1
CUST_000968,48,Female,92783,603,Full-time,0.72,1,1
CUST_000969,45,Female,39883,710,Full-time,0.97,1,1
CUST_000970,26,Female,29159,469,Full-time,0.54,0,1
CUST_000971,32,Male,55614,567,Self-employed,0.56,0,0
CUST_000972,34,Male,20000,684,Part-time,0.06,1,0
CUST_000973,35,Female,57993,705,Full-time,0.11,1,1
CUST_000974,46,Male,30648,602,Unemployed,0.26,0,1
CUST_000975,32,Female,27765,703,Part-time,0.52,1,1
CUST_000976,30,Female,29681,765,Full-time,0.13,1,0
CUST_000977,46,Female,35994,727,Self-employed,0.2,1,1
CUST_000978,43,Male,20000,667,Unemployed,0.35,0,0
CUST_000979,23,Male,77136,460,Full-time,0.67,0,1
CUST_000980,34,Female,42542,696,Part-time,0.31,0,0
CUST_000981,44,Female,36871,664,Unemployed,0.8,0,0
CUST_000982,63,Female,63935,664,Self-employed,0.65,0,1
CUST_000983,41,Male,70611,713,Full-time,0.17,1,1
CUST_000984,44,Male,79115,616,Full-time,0.2,1,1
CUST_000985,40,Male,70088,710,Self-employed,0.23,1,1
CUST_000986,41,Female,34912,650,Full-time,0.1,1,1
CUST_000987,19,Female,83726,628,Full-time,0.44,1,1
CUST_000988,58,Female,29563,553,Full-time,0.3,0,0
CUST_000989,45,Male,23768,525,Full-time,0.31,0,0
CUST_000990,52,Female,20000,641,Full-time,0.7,0,1
CUST_000991,25,Male,20000,619,Full-time,0.54,0,0
CUST_000992,31,Female,29514,619,Full-time,0.48,0,0
CUST_000993,44,Female,24409,651,Full-time,0.28,1,0
CUST_000994,34,Male,35676,717,Full-time,0.31,1,1
CUST_000995,33,Male,31491,711,Self-employed,0.49,0,0
CUST_000996,64,Female,32594,576,Full-time,0.56,1,1
CUST_000997,31,Female,56571,607,Self-employed,0.43,0,0
CUST_000998,40,Female,59764,647,Full-time,0.64,1,1
CUST_000999,38,Female,30798,648,Full-time,0.42,1,1
CUST_001000,23,Female,40769,614,Self-employed,0.53,0,0
