customer_id,age,gender,income,credit_score,employment_type,debt_ratio,prediction,actual_outcome
CUST_000922,51,Male,60829,766,Full-time,0.26,1,1
CUST_000923,41,Male,47504,850,Part-time,0.33,1,1
CUST_000924,43,Male,45568,783,Part-time,0.43,1,1
CUST_000925,27,Female,76148,743,Full-time,0.26,0,0
CUST_000926,24,Male,45329,584,Full-time,0.59,1,1
CUST_000927,33,Male,30469,683,Full-time,0.42,0,0
CUST_000928,40,Female,51757,667,Full-time,0.19,1,1
CUST_000929,29,Female,33436,723,Full-time,0.14,0,0
CUST_000930,62,Male,34114,686,Full-time,0.14,1,1
CUST_000931,32,Male,36114,684,Full-time,0.28,1,0
CUST_000932,39,Female,55017,717,Part-time,0.39,0,0
CUST_000933,31,Male,29239,677,Full-time,0.28,0,0
CUST_000934,28,Male,48775,656,Part-time,0.32,0,0
CUST_000935,32,Male,20000,738,Part-time,0.22,0,0
CUST_000936,61,Female,50723,654,Full-time,0.57,0,0
CUST_000937,48,Male,84109,601,Full-time,0.03,1,1
CUST_000938,41,Female,130929,589,Part-time,0.27,0,0
CUST_000939,39,Female,38726,703,Full-time,0.17,0,0
CUST_000940,56,Male,20000,826,Full-time,0.12,1,0
CUST_000941,45,Male,43546,781,Full-time,0.31,1,1
CUST_000942,38,Female,61287,633,Full-time,0.53,0,0
CUST_000943,47,Female,28568,711,Full-time,0.1,0,0
CUST_000944,30,Female,20000,598,Full-time,0.45,0,0
CUST_000945,37,Female,114859,794,Full-time,0.44,0,0
CUST_000946,58,Female,52558,614,Full-time,0.2,0,0
CUST_000947,65,Male,55811,600,Self-employed,0.58,0,0
CUST_000948,29,Female,63778,623,Part-time,0.29,0,1
CUST_000949,39,Female,48196,600,Full-time,0.11,0,0
CUST_000950,44,Female,76961,748,Full-time,0.63,0,1
CUST_000951,40,Female,75650,815,Full-time,0.16,1,1
CUST_000952,54,Female,44312,736,Part-time,0.48,0,0
CUST_000953,28,Male,24544,612,Full-time,0.11,1,1
CUST_000954,46,Male,34799,633,Self-employed,0.11,1,0
CUST_000955,52,Female,200000,724,Full-time,0.24,1,1
CUST_000956,63,Male,31297,695,Self-employed,0.12,1,1
CUST_000957,26,Male,104402,603,Self-employed,0.42,0,0
CUST_000958,40,Female,57428,662,Unemployed,0.28,0,0
CUST_000959,45,Female,46794,683,Full-time,0.26,0,0
CUST_000960,39,Male,42686,749,Self-employed,0.08,1,0
CUST_000961,30,Female,33929,668,Full-time,0.23,0,1
CUST_000962,25,Female,22405,672,Full-time,0.07,0,0
CUST_000963,53,Male,48133,676,Full-time,0.17,1,1
CUST_000964,48,Male,58375,715,Self-employed,0.22,1,1
CUST_000965,56,Male,20000,757,Part-time,0.51,0,0
CUST_000966,31,Male,78016,624,Unemployed,0.19,1,1
CUST_000967,35,Male,50140,629,Self-employed,0.29,0,0
CUST_000968,62,Female,80304,655,Full-time,0.34,0,1
CUST_000969,52,Male,27401,707,Self-employed,0.09,1,1
CUST_000970,51,Male,56050,731,Full-time,0.4,1,1
CUST_000971,49,Female,49456,811,Full-time,0.27,0,0
CUST_000972,18,Male,32534,780,Full-time,0.18,1,1
CUST_000973,55,Female,89438,657,Full-time,0.3,0,0
CUST_000974,21,Male,33914,626,Full-time,0.21,1,1
CUST_000975,33,Male,31575,595,Full-time,0.27,1,0
CUST_000976,45,Male,47572,731,Full-time,0.2,1,1
CUST_000977,44,Female,71874,776,Full-time,0.3,0,1
CUST_000978,36,Male,95042,641,Full-time,0.36,1,1
CUST_000979,41,Male,78189,782,Full-time,0.6,1,1
CUST_000980,40,Male,50241,656,Full-time,0.15,1,1
CUST_000981,48,Male,71713,680,Full-time,0.45,1,1
CUST_000982,47,Male,33267,749,Full-time,0.12,1,1
CUST_000983,44,Female,134213,546,Full-time,0.32,0,0
CUST_000984,47,Female,109031,659,Full-time,0.15,1,1
CUST_000985,45,Female,43243,688,Part-time,0.09,0,0
CUST_000986,45,Male,45108,613,Full-time,0.02,1,1
CUST_000987,47,Male,26482,759,Full-time,0.23,1,1
CUST_000988,40,Female,45501,700,Part-time,0.5,0,0
CUST_000989,40,Female,49503,697,Full-time,0.35,0,0
CUST_000990,54,Male,22627,716,Self-employed,0.22,1,1
CUST_000991,34,Female,103869,782,Full-time,0.3,1,1
CUST_000992,28,Female,35057,547,Self-employed,0.21,0,0
CUST_000993,48,Female,55988,747,Self-employed,0.33,0,0
CUST_000994,47,Male,48084,607,Full-time,0.41,0,0
CUST_000995,55,Male,73050,625,Part-time,0.51,1,1
CUST_000996,42,Female,50116,721,Part-time,0.23,0,0
CUST_000997,44,Male,114632,850,Full-time,0.61,1,0
CUST_000998,38,Female,49137,648,Full-time,0.35,0,0
CUST_000999,24,Male,23713,568,Full-time,0.31,1,1
CUST_001000,39,Female,26183,687,Full-time,0.19,0,0
